location_id,business_date,reason
L0189,2025-03-02,NO_SOURCE_ROW
L0189,2025-03-14,REJECTED_SOURCE
L0189,2025-03-19,REJECTED_SOURCE
L0189,2025-04-20,REJECTED_SOURCE
L0189,2025-06-09,REJECTED_SOURCE
L0189,2025-06-12,REJECTED_SOURCE
L0190,2025-01-02,NO_SOURCE_ROW
L0190,2025-02-18,NO_SOURCE_ROW
L0190,2025-05-16,REJECTED_SOURCE
L0190,2025-06-09,REJECTED_SOURCE
L0190,2025-06-19,NO_SOURCE_ROW
L0190,2025-06-21,NO_SOURCE_ROW
L0191,2025-02-21,NO_SOURCE_ROW
L0191,2025-03-20,REJECTED_SOURCE
L0191,2025-04-18,REJECTED_SOURCE
L0191,2025-04-29,NO_SOURCE_ROW
L0191,2025-06-07,REJECTED_SOURCE
L0192,2025-01-05,REJECTED_SOURCE
L0192,2025-03-21,NO_SOURCE_ROW
L0192,2025-05-07,REJECTED_SOURCE
L0193,2025-04-02,REJECTED_SOURCE
L0193,2025-05-08,NO_SOURCE_ROW
L0194,2025-01-30,REJECTED_SOURCE
L0194,2025-02-14,NO_SOURCE_ROW
L0194,2025-05-13,NO_SOURCE_ROW
L0195,2025-01-01,NO_SOURCE_ROW
L0195,2025-01-15,REJECTED_SOURCE
L0195,2025-02-14,REJECTED_SOURCE
L0195,2025-02-26,REJECTED_SOURCE
L0195,2025-04-26,REJECTED_SOURCE
L0196,2025-01-04,REJECTED_SOURCE
L0196,2025-02-06,NO_SOURCE_ROW
L0196,2025-02-09,NO_SOURCE_ROW
L0196,2025-04-24,NO_SOURCE_ROW
L0196,2025-05-06,NO_SOURCE_ROW
L0196,2025-06-01,NO_SOURCE_ROW
L0196,2025-06-05,REJECTED_SOURCE
L0197,2025-01-01,REJECTED_SOURCE
L0197,2025-01-04,NO_SOURCE_ROW
L0197,2025-01-08,NO_SOURCE_ROW
L0197,2025-02-06,NO_SOURCE_ROW
L0197,2025-02-25,NO_SOURCE_ROW
L0197,2025-04-12,REJECTED_SOURCE
L0197,2025-05-17,NO_SOURCE_ROW
L0198,2025-01-31,REJECTED_SOURCE
L0198,2025-03-06,REJECTED_SOURCE
L0198,2025-04-16,REJECTED_SOURCE
L0198,2025-04-19,REJECTED_SOURCE
L0198,2025-05-29,REJECTED_SOURCE
L0199,2025-04-05,NO_SOURCE_ROW
L0199,2025-04-22,NO_SOURCE_ROW
L0199,2025-05-14,REJECTED_SOURCE
L0199,2025-05-17,REJECTED_SOURCE
L0199,2025-05-19,NO_SOURCE_ROW
L0200,2025-01-02,REJECTED_SOURCE
L0200,2025-01-28,REJECTED_SOURCE
L0200,2025-05-04,NO_SOURCE_ROW
L0200,2025-05-31,NO_SOURCE_ROW
L0200,2025-06-16,REJECTED_SOURCE
L0200,2025-06-19,REJECTED_SOURCE
L0201,2025-03-20,REJECTED_SOURCE
L0201,2025-03-24,REJECTED_SOURCE
L0201,2025-03-25,NO_SOURCE_ROW
L0201,2025-03-29,REJECTED_SOURCE
L0201,2025-06-06,REJECTED_SOURCE
L0202,2025-01-19,NO_SOURCE_ROW
L0202,2025-01-23,REJECTED_SOURCE
L0202,2025-03-12,NO_SOURCE_ROW
L0202,2025-04-05,NO_SOURCE_ROW
L0202,2025-05-27,NO_SOURCE_ROW
L0202,2025-06-24,REJECTED_SOURCE
L0203,2025-01-02,NO_SOURCE_ROW
L0203,2025-01-17,NO_SOURCE_ROW
L0203,2025-01-29,REJECTED_SOURCE
L0203,2025-02-20,REJECTED_SOURCE
L0203,2025-02-21,REJECTED_SOURCE
L0203,2025-02-28,REJECTED_SOURCE
L0203,2025-03-24,NO_SOURCE_ROW
L0203,2025-03-27,REJECTED_SOURCE
L0203,2025-04-24,NO_SOURCE_ROW
L0203,2025-06-26,REJECTED_SOURCE
L0204,2025-01-09,REJECTED_SOURCE
L0204,2025-03-15,REJECTED_SOURCE
L0204,2025-03-16,REJECTED_SOURCE
L0204,2025-03-19,REJECTED_SOURCE
L0204,2025-03-26,NO_SOURCE_ROW
L0204,2025-05-09,REJECTED_SOURCE
L0204,2025-05-25,REJECTED_SOURCE
L0204,2025-05-28,REJECTED_SOURCE
L0204,2025-06-18,REJECTED_SOURCE
L0204,2025-06-29,REJECTED_SOURCE
L0205,2025-01-01,NO_SOURCE_ROW
L0205,2025-01-04,REJECTED_SOURCE
L0205,2025-01-18,REJECTED_SOURCE
L0205,2025-01-21,REJECTED_SOURCE
L0205,2025-03-05,REJECTED_SOURCE
L0205,2025-04-30,REJECTED_SOURCE
L0205,2025-05-14,NO_SOURCE_ROW
L0205,2025-05-22,NO_SOURCE_ROW
L0205,2025-05-30,REJECTED_SOURCE
L0205,2025-06-16,REJECTED_SOURCE
L0205,2025-06-24,REJECTED_SOURCE
L0206,2025-01-18,NO_SOURCE_ROW
L0206,2025-02-05,REJECTED_SOURCE
L0206,2025-02-14,REJECTED_SOURCE
L0206,2025-02-21,REJECTED_SOURCE
L0206,2025-03-29,NO_SOURCE_ROW
L0206,2025-04-15,REJECTED_SOURCE
L0206,2025-05-21,NO_SOURCE_ROW
L0206,2025-05-27,NO_SOURCE_ROW
L0206,2025-06-23,NO_SOURCE_ROW
L0207,2025-03-15,NO_SOURCE_ROW
L0207,2025-03-28,NO_SOURCE_ROW
L0207,2025-05-04,NO_SOURCE_ROW
L0207,2025-06-21,REJECTED_SOURCE
L0208,2025-01-05,NO_SOURCE_ROW
L0208,2025-01-15,REJECTED_SOURCE
L0208,2025-04-05,NO_SOURCE_ROW
L0208,2025-04-16,REJECTED_SOURCE
L0209,2025-03-05,NO_SOURCE_ROW
L0209,2025-04-14,REJECTED_SOURCE
L0209,2025-05-01,NO_SOURCE_ROW
L0209,2025-06-18,NO_SOURCE_ROW
L0210,2025-01-06,REJECTED_SOURCE
L0210,2025-01-26,NO_SOURCE_ROW
L0210,2025-02-08,NO_SOURCE_ROW
L0210,2025-02-15,REJECTED_SOURCE
L0210,2025-03-04,NO_SOURCE_ROW
L0210,2025-03-12,REJECTED_SOURCE
L0210,2025-03-22,REJECTED_SOURCE
L0210,2025-03-24,REJECTED_SOURCE
L0210,2025-03-30,REJECTED_SOURCE
L0210,2025-04-08,REJECTED_SOURCE
L0210,2025-05-26,NO_SOURCE_ROW
L0210,2025-06-17,REJECTED_SOURCE
L0210,2025-06-22,REJECTED_SOURCE
L0211,2025-01-06,NO_SOURCE_ROW
L0211,2025-01-10,NO_SOURCE_ROW
L0211,2025-02-20,REJECTED_SOURCE
L0211,2025-02-22,REJECTED_SOURCE
L0211,2025-02-28,REJECTED_SOURCE
L0211,2025-03-18,REJECTED_SOURCE
L0211,2025-05-28,NO_SOURCE_ROW
L0212,2025-01-10,REJECTED_SOURCE
L0212,2025-03-03,NO_SOURCE_ROW
L0212,2025-03-06,NO_SOURCE_ROW
L0212,2025-04-15,REJECTED_SOURCE
L0212,2025-05-02,REJECTED_SOURCE
L0212,2025-05-28,NO_SOURCE_ROW
L0212,2025-06-03,REJECTED_SOURCE
L0212,2025-06-26,NO_SOURCE_ROW
L0213,2025-01-16,REJECTED_SOURCE
L0213,2025-01-17,REJECTED_SOURCE
L0213,2025-01-28,REJECTED_SOURCE
L0213,2025-02-14,REJECTED_SOURCE
L0213,2025-03-19,NO_SOURCE_ROW
L0213,2025-04-19,NO_SOURCE_ROW
L0213,2025-05-09,NO_SOURCE_ROW
L0214,2025-01-06,REJECTED_SOURCE
L0214,2025-01-13,NO_SOURCE_ROW
L0214,2025-02-16,REJECTED_SOURCE
L0214,2025-05-25,REJECTED_SOURCE
L0214,2025-05-30,REJECTED_SOURCE
L0214,2025-05-31,REJECTED_SOURCE
L0215,2025-01-28,NO_SOURCE_ROW
L0215,2025-02-20,NO_SOURCE_ROW
L0215,2025-03-11,NO_SOURCE_ROW
L0215,2025-04-14,REJECTED_SOURCE
L0215,2025-04-27,NO_SOURCE_ROW
L0215,2025-06-18,REJECTED_SOURCE
L0215,2025-06-21,REJECTED_SOURCE
L0216,2025-02-06,NO_SOURCE_ROW
L0216,2025-05-08,REJECTED_SOURCE
L0216,2025-05-17,NO_SOURCE_ROW
L0216,2025-05-22,NO_SOURCE_ROW
L0217,2025-03-06,REJECTED_SOURCE
L0217,2025-03-28,NO_SOURCE_ROW
L0218,2025-01-10,NO_SOURCE_ROW
L0218,2025-02-05,NO_SOURCE_ROW
L0218,2025-03-22,REJECTED_SOURCE
L0218,2025-03-23,REJECTED_SOURCE
L0218,2025-04-09,REJECTED_SOURCE
L0218,2025-05-14,NO_SOURCE_ROW
L0218,2025-06-16,REJECTED_SOURCE
L0218,2025-06-19,REJECTED_SOURCE
L0219,2025-01-11,NO_SOURCE_ROW
L0219,2025-02-14,REJECTED_SOURCE
L0219,2025-03-22,REJECTED_SOURCE
L0219,2025-03-24,REJECTED_SOURCE
L0219,2025-03-31,REJECTED_SOURCE
L0219,2025-04-16,NO_SOURCE_ROW
L0219,2025-04-19,NO_SOURCE_ROW
L0219,2025-05-12,REJECTED_SOURCE
L0219,2025-05-24,REJECTED_SOURCE
L0219,2025-06-02,NO_SOURCE_ROW
L0219,2025-06-10,NO_SOURCE_ROW
L0219,2025-06-13,REJECTED_SOURCE
L0219,2025-06-14,REJECTED_SOURCE
L0219,2025-06-21,REJECTED_SOURCE
L0219,2025-06-29,REJECTED_SOURCE
L0220,2025-01-24,NO_SOURCE_ROW
L0220,2025-03-29,NO_SOURCE_ROW
L0220,2025-06-28,REJECTED_SOURCE
L0221,2025-02-09,REJECTED_SOURCE
L0221,2025-03-04,NO_SOURCE_ROW
L0221,2025-03-05,REJECTED_SOURCE
L0221,2025-03-19,NO_SOURCE_ROW
L0221,2025-05-31,REJECTED_SOURCE
L0222,2025-03-15,REJECTED_SOURCE
L0222,2025-03-20,REJECTED_SOURCE
L0222,2025-04-01,REJECTED_SOURCE
L0222,2025-04-15,REJECTED_SOURCE
L0222,2025-04-24,NO_SOURCE_ROW
L0222,2025-06-17,REJECTED_SOURCE
L0223,2025-01-08,REJECTED_SOURCE
L0223,2025-02-11,REJECTED_SOURCE
L0223,2025-03-10,NO_SOURCE_ROW
L0223,2025-06-14,REJECTED_SOURCE
L0224,2025-04-11,REJECTED_SOURCE
L0224,2025-05-03,REJECTED_SOURCE
L0224,2025-05-10,REJECTED_SOURCE
L0224,2025-05-12,REJECTED_SOURCE
L0224,2025-06-04,REJECTED_SOURCE
L0224,2025-06-12,REJECTED_SOURCE
L0225,2025-03-17,REJECTED_SOURCE
L0225,2025-04-16,REJECTED_SOURCE
L0225,2025-04-20,NO_SOURCE_ROW
L0225,2025-05-10,REJECTED_SOURCE
L0225,2025-05-14,REJECTED_SOURCE
L0225,2025-06-07,NO_SOURCE_ROW
L0226,2025-02-20,NO_SOURCE_ROW
L0226,2025-03-19,REJECTED_SOURCE
L0226,2025-03-31,REJECTED_SOURCE
L0226,2025-04-09,NO_SOURCE_ROW
L0226,2025-06-10,REJECTED_SOURCE
L0226,2025-06-16,NO_SOURCE_ROW
L0227,2025-02-12,REJECTED_SOURCE
L0227,2025-02-19,NO_SOURCE_ROW
L0227,2025-02-26,REJECTED_SOURCE
L0227,2025-03-12,NO_SOURCE_ROW
L0227,2025-04-15,NO_SOURCE_ROW
L0227,2025-05-20,NO_SOURCE_ROW
L0227,2025-05-27,NO_SOURCE_ROW
L0227,2025-06-21,REJECTED_SOURCE
L0228,2025-01-01,NO_SOURCE_ROW
L0228,2025-01-05,REJECTED_SOURCE
L0228,2025-02-14,REJECTED_SOURCE
L0228,2025-03-25,REJECTED_SOURCE
L0228,2025-04-05,NO_SOURCE_ROW
L0228,2025-04-07,NO_SOURCE_ROW
L0228,2025-04-10,REJECTED_SOURCE
L0228,2025-05-01,NO_SOURCE_ROW
L0228,2025-05-13,REJECTED_SOURCE
L0229,2025-01-07,REJECTED_SOURCE
L0229,2025-01-22,NO_SOURCE_ROW
L0229,2025-01-26,REJECTED_SOURCE
L0229,2025-02-18,NO_SOURCE_ROW
L0229,2025-02-26,REJECTED_SOURCE
L0229,2025-03-07,NO_SOURCE_ROW
L0229,2025-03-13,REJECTED_SOURCE
L0229,2025-05-15,NO_SOURCE_ROW
L0229,2025-06-06,REJECTED_SOURCE
L0230,2025-02-03,REJECTED_SOURCE
L0230,2025-02-17,REJECTED_SOURCE
L0230,2025-03-18,NO_SOURCE_ROW
L0230,2025-03-29,NO_SOURCE_ROW
L0230,2025-04-11,REJECTED_SOURCE
L0230,2025-04-13,NO_SOURCE_ROW
L0230,2025-05-03,REJECTED_SOURCE
L0231,2025-01-02,NO_SOURCE_ROW
L0231,2025-03-03,REJECTED_SOURCE
L0232,2025-01-01,NO_SOURCE_ROW
L0232,2025-01-22,REJECTED_SOURCE
L0232,2025-02-13,REJECTED_SOURCE
L0232,2025-02-27,NO_SOURCE_ROW
L0232,2025-03-03,REJECTED_SOURCE
L0232,2025-03-13,REJECTED_SOURCE
L0233,2025-01-12,NO_SOURCE_ROW
L0233,2025-01-24,NO_SOURCE_ROW
L0233,2025-01-25,REJECTED_SOURCE
L0233,2025-03-09,NO_SOURCE_ROW
L0233,2025-03-16,NO_SOURCE_ROW
L0233,2025-03-30,REJECTED_SOURCE
L0233,2025-04-02,REJECTED_SOURCE
L0233,2025-05-08,REJECTED_SOURCE
L0233,2025-05-16,REJECTED_SOURCE
L0233,2025-06-09,REJECTED_SOURCE
L0233,2025-06-16,REJECTED_SOURCE
L0234,2025-02-12,REJECTED_SOURCE
L0234,2025-03-08,REJECTED_SOURCE
L0234,2025-03-16,NO_SOURCE_ROW
L0234,2025-05-01,REJECTED_SOURCE
L0234,2025-05-16,REJECTED_SOURCE
L0234,2025-05-24,NO_SOURCE_ROW
L0234,2025-05-28,NO_SOURCE_ROW
L0234,2025-06-01,REJECTED_SOURCE
L0234,2025-06-05,NO_SOURCE_ROW
L0235,2025-02-07,REJECTED_SOURCE
L0235,2025-05-04,REJECTED_SOURCE
L0235,2025-05-07,REJECTED_SOURCE
L0236,2025-01-02,NO_SOURCE_ROW
L0236,2025-01-10,NO_SOURCE_ROW
L0236,2025-01-23,NO_SOURCE_ROW
L0236,2025-01-27,NO_SOURCE_ROW
L0236,2025-02-19,NO_SOURCE_ROW
L0236,2025-03-22,REJECTED_SOURCE
L0236,2025-05-21,NO_SOURCE_ROW
L0236,2025-06-02,REJECTED_SOURCE
L0236,2025-06-27,REJECTED_SOURCE
L0237,2025-03-23,REJECTED_SOURCE
L0237,2025-04-19,REJECTED_SOURCE
L0237,2025-05-04,REJECTED_SOURCE
L0237,2025-05-10,REJECTED_SOURCE
L0237,2025-06-13,NO_SOURCE_ROW
L0238,2025-02-02,NO_SOURCE_ROW
L0238,2025-02-17,REJECTED_SOURCE
L0238,2025-03-16,REJECTED_SOURCE
L0238,2025-05-11,NO_SOURCE_ROW
L0238,2025-05-23,REJECTED_SOURCE
L0238,2025-05-26,NO_SOURCE_ROW
L0239,2025-02-16,REJECTED_SOURCE
L0239,2025-02-23,REJECTED_SOURCE
L0239,2025-03-08,NO_SOURCE_ROW
L0239,2025-03-24,REJECTED_SOURCE
L0239,2025-05-03,NO_SOURCE_ROW
L0239,2025-06-15,NO_SOURCE_ROW
L0240,2025-02-14,REJECTED_SOURCE
L0240,2025-03-18,REJECTED_SOURCE
L0240,2025-04-18,REJECTED_SOURCE
L0240,2025-04-19,NO_SOURCE_ROW
L0240,2025-05-28,NO_SOURCE_ROW
L0240,2025-06-23,REJECTED_SOURCE
L0241,2025-01-20,NO_SOURCE_ROW
L0241,2025-04-03,NO_SOURCE_ROW
L0241,2025-04-05,NO_SOURCE_ROW
L0241,2025-04-16,NO_SOURCE_ROW
L0241,2025-04-26,REJECTED_SOURCE
L0241,2025-05-11,NO_SOURCE_ROW
L0241,2025-05-21,REJECTED_SOURCE
L0241,2025-05-26,REJECTED_SOURCE
L0241,2025-05-31,NO_SOURCE_ROW
L0242,2025-01-11,REJECTED_SOURCE
L0242,2025-02-18,NO_SOURCE_ROW
L0242,2025-02-27,NO_SOURCE_ROW
L0242,2025-03-05,NO_SOURCE_ROW
L0242,2025-04-14,REJECTED_SOURCE
L0242,2025-05-01,NO_SOURCE_ROW
L0243,2025-01-02,NO_SOURCE_ROW
L0243,2025-02-11,REJECTED_SOURCE
L0243,2025-02-16,NO_SOURCE_ROW
L0243,2025-02-28,REJECTED_SOURCE
L0243,2025-04-16,NO_SOURCE_ROW
L0243,2025-04-18,NO_SOURCE_ROW
L0243,2025-05-04,NO_SOURCE_ROW
L0243,2025-05-30,NO_SOURCE_ROW
L0243,2025-06-01,REJECTED_SOURCE
L0244,2025-03-25,REJECTED_SOURCE
L0244,2025-06-21,REJECTED_SOURCE
L0244,2025-06-23,NO_SOURCE_ROW
L0245,2025-02-24,REJECTED_SOURCE
L0245,2025-03-05,REJECTED_SOURCE
L0245,2025-03-11,NO_SOURCE_ROW
L0245,2025-05-05,NO_SOURCE_ROW
L0245,2025-05-16,REJECTED_SOURCE
L0245,2025-05-28,REJECTED_SOURCE
L0245,2025-06-19,REJECTED_SOURCE
L0246,2025-01-18,REJECTED_SOURCE
L0246,2025-03-15,NO_SOURCE_ROW
L0246,2025-03-25,REJECTED_SOURCE
L0246,2025-04-30,NO_SOURCE_ROW
L0246,2025-06-04,REJECTED_SOURCE
L0246,2025-06-05,REJECTED_SOURCE
L0247,2025-01-01,REJECTED_SOURCE
L0247,2025-02-17,REJECTED_SOURCE
L0247,2025-02-25,NO_SOURCE_ROW
L0247,2025-02-28,NO_SOURCE_ROW
L0247,2025-03-08,NO_SOURCE_ROW
L0247,2025-03-19,REJECTED_SOURCE
L0247,2025-04-11,NO_SOURCE_ROW
L0247,2025-05-12,REJECTED_SOURCE
L0247,2025-05-31,REJECTED_SOURCE
L0248,2025-01-13,NO_SOURCE_ROW
L0248,2025-02-07,NO_SOURCE_ROW
L0248,2025-02-12,NO_SOURCE_ROW
L0248,2025-02-27,REJECTED_SOURCE
L0248,2025-03-05,NO_SOURCE_ROW
L0248,2025-06-04,REJECTED_SOURCE
L0248,2025-06-20,REJECTED_SOURCE
L0249,2025-01-08,NO_SOURCE_ROW
L0249,2025-01-16,NO_SOURCE_ROW
L0249,2025-03-09,REJECTED_SOURCE
L0249,2025-06-20,NO_SOURCE_ROW
L0250,2025-02-03,NO_SOURCE_ROW
L0250,2025-02-05,NO_SOURCE_ROW
L0250,2025-02-07,REJECTED_SOURCE
L0250,2025-02-10,NO_SOURCE_ROW
L0250,2025-04-03,REJECTED_SOURCE
L0250,2025-05-08,REJECTED_SOURCE
L0250,2025-05-31,REJECTED_SOURCE
